Interaction,Value,Time
study begins,page loaded,1602112915701
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112916929
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112918165
clicked on a field,add Aircraft_Airline_Operator,1602112932832
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1602112932934
clicked on a field,remove Aircraft_Airline_Operator,1602112940680
clicked on a field,add Aircraft_Make_Model,1602112942248
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602112942276
clicked on a field,remove Aircraft_Make_Model,1602112946193
clicked on a field,add Airport_Name,1602112947532
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112947556
clicked on a field,remove Airport_Name,1602112952688
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602112954073
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602112954090
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602112954091
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1602112954123
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112954123
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112954272
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112954272
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1602112954289
clicked on a field,add Effect_Amount_of_damage,1602112957568
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1602112957610
clicked on a field,remove undefined,1602112959512
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1602112959555
clicked on a field,remove Effect_Amount_of_damage,1602112960960
clicked on a field,add Origin_State,1602112962297
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Origin_State-nominal-y",1602112962335
clicked on a field,remove Origin_State,1602112965728
clicked on a field,add When_Phase_of_flight,1602112969008
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1602112969070
clicked on a field,remove When_Phase_of_flight,1602112973024
clicked on a field,add When_Time_of_day,1602112974640
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Time_of_day-nominal-y",1602112974677
clicked on a field,remove When_Time_of_day,1602112980144
clicked on a field,add Wildlife_Size,1602112983641
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Size-nominal-y",1602112983684
clicked on a field,remove Wildlife_Size,1602112985529
clicked on a field,add Wildlife_Species,1602112987577
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1602112987615
clicked on a field,remove Wildlife_Species,1602112990024
clicked on a field,add Flight_Date,1602112991173
main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-y",1602112991216
clicked on a field,remove Flight_Date,1602112993361
clicked on a field,add Cost_Other,1602112994359
main chart changed because of clicking a field,mark:tick;encoding:Cost_Other-quantitative-x,1602112994410
clicked on a field,remove Cost_Other,1602112997529
clicked on a field,add Cost_Repair,1602112999256
main chart changed because of clicking a field,mark:tick;encoding:Cost_Repair-quantitative-x,1602112999301
clicked on a field,remove Cost_Repair,1602113001985
clicked on a field,add Cost_Total,1602113003091
main chart changed because of clicking a field,mark:tick;encoding:Cost_Total-quantitative-x,1602113003119
clicked on a field,remove Cost_Total,1602113005873
clicked on a field,add Speed_IAS_in_knots,1602113007248
main chart changed because of clicking a field,mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,1602113007274
mouseover a related chart,"mark:tick;encoding:Flight_Date-nominal-y,Speed_IAS_in_knots-quantitative-x",1602113007673
mouseout a related chart,"mark:tick;encoding:Flight_Date-nominal-y,Speed_IAS_in_knots-quantitative-x",1602113008378
mouseover a related chart,"mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,Wildlife_Species-nominal-y",1602113008378
mouseout a related chart,"mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,Wildlife_Species-nominal-y",1602113009698
mouseover a related chart,"mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,Wildlife_Species-nominal-y",1602113009698
mouseout a related chart,"mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,Wildlife_Species-nominal-y",1602113009792
mouseover a related chart,"mark:tick;encoding:Aircraft_Make_Model-nominal-y,Speed_IAS_in_knots-quantitative-x",1602113025358
