User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1604531831888,1.0722222222222222,modify-1,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging
6,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-y",1604531833366,2.0722222222222224,same,"['Flight_Date', 'None', 'None']","[3, 14, 14]",Foraging
7,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-y",1604531834023,2.0722222222222224,modify-1,"['Flight_Date', 'None', 'None']","[3, 14, 14]",Foraging
12,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1604531834971,0.9888888888888888,modify-1,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging
24,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1604531837901,2.0166666666666666,same,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Foraging
25,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1604531840269,2.0166666666666666,same,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Sensemaking
26,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1604531840852,2.0166666666666666,same,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Sensemaking
30,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1604531843667,2.0166666666666666,modify-1,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Sensemaking
33,main chart changed because of clicking a field,"mark:tick;encoding:Cost_Total-quantitative-x,When_Phase_of_flight-nominal-y",1604531848474,3.655555555555555,modify-1,"['Cost_Total', 'None', 'When_Phase_of_flight']","[12, 14, 6]",Foraging
34,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1604531857469,2.0166666666666666,modify-1,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Foraging
35,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-y,When_Phase_of_flight-nominal-x",1604531859213,4.905555555555555,same,"['Aircraft_Airline_Operator', 'None', 'When_Phase_of_flight']","[4, 14, 6]",Foraging
36,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-y,When_Phase_of_flight-nominal-x",1604531863061,4.905555555555555,same,"['Aircraft_Airline_Operator', 'None', 'When_Phase_of_flight']","[4, 14, 6]",Sensemaking
39,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-y,When_Phase_of_flight-nominal-x",1604531868275,4.905555555555555,modify-1,"['Aircraft_Airline_Operator', 'None', 'When_Phase_of_flight']","[4, 14, 6]",Sensemaking
42,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-x,Aircraft_Make_Model-nominal-y,When_Phase_of_flight-nominal-color",1604531871856,5.71111111111111,same,"['Aircraft_Airline_Operator', 'Aircraft_Make_Model', 'When_Phase_of_flight']","[4, 1, 6]",Foraging
43,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-x,Aircraft_Make_Model-nominal-y,When_Phase_of_flight-nominal-color",1604531875240,5.71111111111111,same,"['Aircraft_Airline_Operator', 'Aircraft_Make_Model', 'When_Phase_of_flight']","[4, 1, 6]",Sensemaking
44,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Aircraft_Airline_Operator-nominal-x,Aircraft_Make_Model-nominal-y,When_Phase_of_flight-nominal-color",1604531878089,5.71111111111111,same,"['Aircraft_Airline_Operator', 'Aircraft_Make_Model', 'When_Phase_of_flight']","[4, 1, 6]",Sensemaking
