Interaction,Value,Time
study begins,page loaded,1602170933120
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170934073
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170934213
mouseover a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1602170934732
mouseout a related chart,mark:tick;encoding:Production_Budget-quantitative-x,1602170935009
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170935044
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170935077
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170946552
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170946585
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170946986
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170947019
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170948486
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170948520
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170949320
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170949720
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170950154
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170950521
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170950988
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951021
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951022
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951054
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951055
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951287
mouseover a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951288
mouseout a related chart,mark:tick;encoding:Worldwide_Gross-quantitative-x,1602170951322
mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170951392
mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170951754
clicked on a field,add US_Gross,1602170953897
main chart changed because of clicking a field,mark:tick;encoding:US_Gross-quantitative-x,1602170954540
clicked on a field,add Director,1602170963504
main chart changed because of clicking a field,"mark:tick;encoding:Director-nominal-y,US_Gross-quantitative-x",1602170963769
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,US_Gross-quantitative-x",1602170964978
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,US_Gross-quantitative-x",1602170965147
mouseover on the specified chart,"mark:tick;encoding:Director-nominal-y,US_Gross-quantitative-x",1602170966768
mouseout on the specified chart,"mark:tick;encoding:Director-nominal-y,US_Gross-quantitative-x",1602170967105
scroll down,,1602170967472
scroll down,,1602170967531
scroll down,,1602170967566
scroll down,,1602170967599
scroll down,,1602170967633
scroll down,,1602170967666
scroll down,,1602170967732
scroll down,,1602170967769
scroll down,,1602170967803
scroll down,,1602170967833
scroll down,,1602170967866
scroll down,,1602170967899
scroll down,,1602170967934
mouseover a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Director-nominal-y,US_Gross-quantitative-x",1602170967999
mouseout a related chart,"mark:tick;encoding:Creative_Type-nominal-color,Director-nominal-y,US_Gross-quantitative-x",1602170968032
mouseover a related chart,"mark:point;encoding:Director-nominal-y,US_Gross-quantitative-x,Worldwide_Gross-quantitative-size",1602170968165
mouseout a related chart,"mark:point;encoding:Director-nominal-y,US_Gross-quantitative-x,Worldwide_Gross-quantitative-size",1602170968599
scroll down,,1602170968934
scroll down,,1602170968999
scroll down,,1602170969034
scroll down,,1602170969068
scroll down,,1602170969102
scroll down,,1602170969135
scroll down,,1602170969168
scroll down,,1602170969234
mouseover a related chart,"mark:point;encoding:Director-nominal-y,US_Gross-quantitative-x,Worldwide_Gross-quantitative-size",1602170970105
