User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Origin_State-nominal-y",1605304031216,0.6,modify-1,"['None', 'None', 'Origin_State']","[14, 14, 5]",Foraging
4,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1605304038762,1.1,modify-1,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Foraging
5,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-row,When_Phase_of_flight-nominal-y",1605304040840,2.072222222222222,same,"['Flight_Date', 'None', 'When_Phase_of_flight']","[3, 14, 6]",Foraging
7,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-row,When_Phase_of_flight-nominal-y",1605304041740,2.072222222222222,modify-1,"['Flight_Date', 'None', 'When_Phase_of_flight']","[3, 14, 6]",Foraging
17,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-color,When_Phase_of_flight-nominal-y",1605304043757,1.8222222222222224,modify-1,"['Effect_Amount_of_damage', 'None', 'When_Phase_of_flight']","[2, 14, 6]",Foraging
19,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y,When_Time_of_day-nominal-color",1605304044361,1.6,modify-1,"['None', 'When_Phase_of_flight', 'When_Time_of_day']","[14, 6, 9]",Foraging
33,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-color,When_Phase_of_flight-nominal-y",1605304078520,1.8222222222222224,modify-1,"['Effect_Amount_of_damage', 'None', 'When_Phase_of_flight']","[2, 14, 6]",Foraging
35,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y,Wildlife_Size-nominal-color",1605304084853,1.7944444444444445,same,"['None', 'When_Phase_of_flight', 'Wildlife_Size']","[14, 6, 7]",Foraging
38,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y,Wildlife_Size-nominal-color",1605304088741,1.7944444444444445,same,"['None', 'When_Phase_of_flight', 'Wildlife_Size']","[14, 6, 7]",Foraging
41,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y,Wildlife_Size-nominal-color",1605304089415,1.7944444444444445,modify-1,"['None', 'When_Phase_of_flight', 'Wildlife_Size']","[14, 6, 7]",Foraging
